Data,Valor (m)
29/12/2021 13:00,1.8978984863728865
29/12/2021 13:20,1.8424422615071296
29/12/2021 13:40,1.749907654189518
29/12/2021 14:00,1.6325641700506248
29/12/2021 14:20,1.4911771568441352
29/12/2021 14:40,1.3373961680623034
29/12/2021 15:00,1.179974630203547
29/12/2021 15:20,1.0266730968245543
29/12/2021 15:40,0.8860414391325573
29/12/2021 16:00,0.7598436226611228
29/12/2021 16:20,0.6582151657105125
29/12/2021 16:40,0.5833848199224434
29/12/2021 17:00,0.5237791233793305
29/12/2021 17:20,0.49222726400811156
29/12/2021 17:40,0.4788485591160686
29/12/2021 18:00,0.48522798233095604
29/12/2021 18:20,0.5083469477921231
29/12/2021 18:40,0.5423176585215279
29/12/2021 19:00,0.5863638778814613
29/12/2021 19:20,0.6437774668233566
29/12/2021 19:40,0.703403326454451
29/12/2021 20:00,0.7760144124277969
29/12/2021 20:20,0.8606248321390763
29/12/2021 20:40,0.9561430043794814
29/12/2021 21:00,1.0582598669142547
29/12/2021 21:20,1.1751458541971878
29/12/2021 21:40,1.2935030767764206
29/12/2021 22:00,1.4183024299598388
29/12/2021 22:20,1.5363239645731277
29/12/2021 22:40,1.6437981741916732
29/12/2021 23:00,1.7342617519720533
29/12/2021 23:20,1.801944556266796
29/12/2021 23:40,1.8506232585806524
30/12/2021 00:00,1.8606366392367306
30/12/2021 00:20,1.8403988775688123
30/12/2021 00:40,1.7936958232642706
30/12/2021 01:00,1.7131227080043143
30/12/2021 01:20,1.600352044828743
30/12/2021 01:40,1.4756313751544914
30/12/2021 02:00,1.3402642701908036
30/12/2021 02:20,1.1968518619256132
30/12/2021 02:40,1.0610504700601653
30/12/2021 03:00,0.9366911237790756
30/12/2021 03:20,0.8330569413818634
30/12/2021 03:40,0.7553391668051613
30/12/2021 04:00,0.6999454125548987
30/12/2021 04:20,0.6694648167475161
30/12/2021 04:40,0.6652018289341873
30/12/2021 05:00,0.678588178022403
30/12/2021 05:20,0.6996278318501823
30/12/2021 05:40,0.7346737247243668
30/12/2021 06:00,0.7592499782054337
30/12/2021 06:20,0.786046579558963
30/12/2021 06:40,0.7939845807239198
30/12/2021 07:00,0.793059737357489
30/12/2021 07:20,0.7781436144083115
30/12/2021 07:40,0.6494905023581291
30/12/2021 08:00,0.6071894761219869
30/12/2021 08:20,0.5617511660788083
30/12/2021 08:40,0.5223496871189411
30/12/2021 09:00,0.4949456842187233
30/12/2021 09:20,0.4859984838944085
30/12/2021 09:40,0.5005352232568687
30/12/2021 10:00,0.5453413558765458
30/12/2021 10:20,0.6180841973037378
30/12/2021 10:40,0.7209917075950112
30/12/2021 11:00,0.8485677056793327
30/12/2021 11:20,0.996842023947422
30/12/2021 11:40,1.1534877262586252
30/12/2021 12:00,1.3132452736741294
30/12/2021 12:20,1.4599927592324793
30/12/2021 12:40,1.5879559996812247
30/12/2021 13:00,1.688530875863262
30/12/2021 13:20,1.7517378625903586
30/12/2021 13:40,1.7738751692296981
30/12/2021 14:00,1.756935544254799
30/12/2021 14:20,1.6941185677666284
30/12/2021 14:40,1.5955034199610443
30/12/2021 15:00,1.4636208148682175
30/12/2021 15:20,1.3067551492492981
30/12/2021 15:40,1.1350360723341064
30/12/2021 16:00,0.9549988012987212
30/12/2021 16:20,0.7804184187542893
30/12/2021 16:40,0.6185636384029053
30/12/2021 17:00,0.46864433509930425
30/12/2021 17:20,0.34556937446862335
30/12/2021 17:40,0.24708141774344178
30/12/2021 18:00,0.17929676855572813
30/12/2021 18:20,0.13861922856994474
30/12/2021 18:40,0.12421200768503876
30/12/2021 19:00,0.13446052673889997
30/12/2021 19:20,0.17125345884895324
30/12/2021 19:40,0.2221882708381161
30/12/2021 20:00,0.29436672247060697
30/12/2021 20:20,0.38475811266286025
30/12/2021 20:40,0.48876071327703313
30/12/2021 21:00,0.6042560389270516
30/12/2021 21:20,0.7305294011826813
30/12/2021 21:40,0.8640966024540692
30/12/2021 22:00,1.0080103911903828
30/12/2021 22:20,1.1526904986452713
30/12/2021 22:40,1.2980937898932954
30/12/2021 23:00,1.4367466116989576
30/12/2021 23:20,1.5647803131957911
30/12/2021 23:40,1.6840011271049276
31/12/2021 00:00,1.774756705803795
31/12/2021 00:20,1.8447743108943708
31/12/2021 00:40,1.8847191215878716
31/12/2021 01:00,1.8893858446570815
31/12/2021 01:20,1.8531452000668183
31/12/2021 01:40,1.7893692888624497
31/12/2021 02:00,1.6924383820926057
31/12/2021 02:20,1.5682452346905138
31/12/2021 02:40,1.4268696199480744
31/12/2021 03:00,1.2702916585699233
31/12/2021 03:20,1.113515955727623
31/12/2021 03:40,0.963491230414177
31/12/2021 04:00,0.8278889796389084
31/12/2021 04:20,0.7124019443806122
31/12/2021 04:40,0.6257312025118622
31/12/2021 05:00,0.5681438701418854
31/12/2021 05:20,0.5343837562883347
31/12/2021 05:40,0.5315283333532951
31/12/2021 06:00,0.5453093621443332
31/12/2021 06:20,0.5789831525226874
31/12/2021 06:40,0.6181961587849186
31/12/2021 07:00,0.6598567985832137
31/12/2021 07:20,0.6966502661461941
31/12/2021 07:40,0.6620413768201658
31/12/2021 08:00,0.6735877489852452
31/12/2021 08:20,0.670840903884201
31/12/2021 08:40,0.6584379709885958
31/12/2021 09:00,0.6346954461885949
31/12/2021 09:20,0.6060480218190666
31/12/2021 09:40,0.5789693580851318
31/12/2021 10:00,0.5610671623512016
31/12/2021 10:20,0.5601756383325764
31/12/2021 10:40,0.5824540310736065
31/12/2021 11:00,0.6327776110251827
31/12/2021 11:20,0.7109448126444023
31/12/2021 11:40,0.8193342281196381
31/12/2021 12:00,0.9531611023573994
31/12/2021 12:20,1.1076432471848698
31/12/2021 12:40,1.2728106869624654
31/12/2021 13:00,1.4397728712974416
31/12/2021 13:20,1.5935405833016014
31/12/2021 13:40,1.7252595060427265
31/12/2021 14:00,1.827301261440157
31/12/2021 14:20,1.88832470407922
31/12/2021 14:40,1.904885726433937
31/12/2021 15:00,1.87265449747727
31/12/2021 15:20,1.7953767761353205
31/12/2021 15:40,1.6729342018557014
31/12/2021 16:00,1.5165344353562051
31/12/2021 16:20,1.3324745563283422
31/12/2021 16:40,1.1321090891164227
31/12/2021 17:00,0.9251075871612022
31/12/2021 17:20,0.7227561106407052
31/12/2021 17:40,0.5355211458181286
31/12/2021 18:00,0.37340928035301246
31/12/2021 18:20,0.23664085528747536
31/12/2021 18:40,0.13303210023841802
31/12/2021 19:00,0.06347008120420475
31/12/2021 19:20,0.027452873528242924
31/12/2021 19:40,0.023757055458340216
31/12/2021 20:00,0.04957372696465578
31/12/2021 20:20,0.09971142145215225
31/12/2021 20:40,0.17000788127459002
31/12/2021 21:00,0.2602892968221737
31/12/2021 21:20,0.3633416809690484
31/12/2021 21:40,0.47999561594255935
31/12/2021 22:00,0.6081637893148685
31/12/2021 22:20,0.7466994932741222
31/12/2021 22:40,0.8964952865522504
31/12/2021 23:00,1.0523087688295822
31/12/2021 23:20,1.2146284772545632
31/12/2021 23:40,1.3800062164779445
01/01/2022 00:00,1.5432579512843916
01/01/2022 00:20,1.6986950110727346
01/01/2022 00:40,1.8398498839938349
01/01/2022 01:00,1.9627778765037704
01/01/2022 01:20,2.0573180689155803
01/01/2022 01:40,2.117587362841741
01/01/2022 02:00,2.1395455466153415
01/01/2022 02:20,2.120019036922902
01/01/2022 02:40,2.0572070361411687
01/01/2022 03:00,1.954395225484661
01/01/2022 03:20,1.817006326840187
01/01/2022 03:40,1.6487141666062832
01/01/2022 04:00,1.4628296708183535
01/01/2022 04:20,1.2698089221204376
01/01/2022 04:40,1.0786443834663735
01/01/2022 05:00,0.9007666211412422
01/01/2022 05:20,0.7440475887681264
01/01/2022 05:40,0.6193400139686916
01/01/2022 06:00,0.5310720765398396
01/01/2022 06:20,0.478855825187838
01/01/2022 06:40,0.4645464775078739
01/01/2022 07:00,0.4814085594734493
01/01/2022 07:20,0.5236865247635857
01/01/2022 07:40,0.5654122498325024
01/01/2022 08:00,0.6030359010127911
01/01/2022 08:20,0.6408786908657288
01/01/2022 08:40,0.6739414637678292
01/01/2022 09:00,0.6971591904371391
01/01/2022 09:20,0.7059833056198532
01/01/2022 09:40,0.700936429065239
01/01/2022 10:00,0.6870799077353813
01/01/2022 10:20,0.665814666086003
01/01/2022 10:40,0.6444472128883331
01/01/2022 11:00,0.6288016083966778
01/01/2022 11:20,0.6326994310619964
01/01/2022 11:40,0.6514960202624078
01/01/2022 12:00,0.7005967269423988
01/01/2022 12:20,0.7736112820788814
01/01/2022 12:40,0.876002695622151
01/01/2022 13:00,1.0005292162487718
01/01/2022 13:20,1.1471102608033048
01/01/2022 13:40,1.3024006807193984
01/01/2022 14:00,1.4589213088045694
01/01/2022 14:20,1.6030999930146788
01/01/2022 14:40,1.7257455073462449
01/01/2022 15:00,1.8139970481794663
01/01/2022 15:20,1.8643083750978051
01/01/2022 15:40,1.8672036178513947
01/01/2022 16:00,1.817644140243393
01/01/2022 16:20,1.7225204567849999
01/01/2022 16:40,1.5861829270804901
01/01/2022 17:00,1.408151696476921
01/01/2022 17:20,1.2064587028719884
01/01/2022 17:40,0.9884810276726359
01/01/2022 18:00,0.7670610674215346
01/01/2022 18:20,0.5569314603549277
01/01/2022 18:40,0.3638817083179169
01/01/2022 19:00,0.20055012136559905
01/01/2022 19:20,0.07256630971839904
01/01/2022 19:40,-0.02066483109367523
01/01/2022 20:00,-0.07265004183807677
01/01/2022 20:20,-0.08564794964902345
01/01/2022 20:40,-0.062423434267785266
01/01/2022 21:00,-0.01388540085555802
01/01/2022 21:20,0.06699596531275406
01/01/2022 21:40,0.16565393073858414
01/01/2022 22:00,0.28081576275846937
01/01/2022 22:20,0.4079355011637989
01/01/2022 22:40,0.5433309272964998
01/01/2022 23:00,0.6868342077825866
01/01/2022 23:20,0.8333843380610212
01/01/2022 23:40,0.9886583412471124
02/01/2022 00:00,1.1437503499198731
02/01/2022 00:20,1.30077155119224
02/01/2022 00:40,1.463082713786043
02/01/2022 01:00,1.6169574417463495
02/01/2022 01:20,1.7615626584097825
02/01/2022 01:40,1.896210988265232
02/01/2022 02:00,2.0099571913746797
02/01/2022 02:20,2.0967185028674087
02/01/2022 02:40,2.15100625479076
02/01/2022 03:00,2.168092376323807
02/01/2022 03:20,2.1441594824776344
02/01/2022 03:40,2.0827204645181827
02/01/2022 04:00,1.9765559187865018
02/01/2022 04:20,1.8344865940684516
02/01/2022 04:40,1.6665528205088613
02/01/2022 05:00,1.4787090939559115
02/01/2022 05:20,1.2792204765278854
02/01/2022 05:40,1.0892962042959595
02/01/2022 06:00,0.907417105683004
02/01/2022 06:20,0.757291077916658
02/01/2022 06:40,0.6380273123938759
02/01/2022 07:00,0.5606022867045029
02/01/2022 07:20,0.5261607014648284
02/01/2022 07:40,0.7027989505900818
02/01/2022 08:00,0.7258409137094544
02/01/2022 08:20,0.7674482316751603
02/01/2022 08:40,0.8231310105971268
02/01/2022 09:00,0.8823754377462723
02/01/2022 09:20,0.94098960009002
02/01/2022 09:40,0.9896498152402379
02/01/2022 10:00,1.0250399032914803
02/01/2022 10:20,1.0439155019603081
02/01/2022 10:40,1.0446283886596874
02/01/2022 11:00,1.030205330604061
02/01/2022 11:20,1.0087736749036598
02/01/2022 11:40,0.9834851389272629
02/01/2022 12:00,0.9626372613501571
02/01/2022 12:20,0.9544335616356888
02/01/2022 12:40,0.9644160614597077
02/01/2022 13:00,0.9983997021015564
02/01/2022 13:20,1.0584030336563552
02/01/2022 13:40,1.142988943134903
02/01/2022 14:00,1.2519843275744782
02/01/2022 14:20,1.373556421014824
02/01/2022 14:40,1.5024175961979103
02/01/2022 15:00,1.6274443480885774
02/01/2022 15:20,1.7371722352948096
02/01/2022 15:40,1.8234143308113269
02/01/2022 16:00,1.8785148608192521
02/01/2022 16:20,1.895284441213684
02/01/2022 16:40,1.8704538341158865
02/01/2022 17:00,1.7987200489594306
02/01/2022 17:20,1.6862388398363686
02/01/2022 17:40,1.5374628312018013
02/01/2022 18:00,1.367562097971611
02/01/2022 18:20,1.1742568200861168
02/01/2022 18:40,0.9730963809288711
02/01/2022 19:00,0.7725699391110641
02/01/2022 19:20,0.5888401994111969
02/01/2022 19:40,0.42008924705561523
02/01/2022 20:00,0.28445691722652283
02/01/2022 20:20,0.18263471971402587
02/01/2022 20:40,0.11753729343434141
02/01/2022 21:00,0.08798356557348941
02/01/2022 21:20,0.09492450982975462
02/01/2022 21:40,0.12676142916607971
02/01/2022 22:00,0.18895879078720704
02/01/2022 22:20,0.26587715543297274
02/01/2022 22:40,0.35722234168751377
02/01/2022 23:00,0.4597995030669891
02/01/2022 23:20,0.5700697589976944
02/01/2022 23:40,0.6934668030178146
03/01/2022 00:00,0.8185665822229202
03/01/2022 00:20,0.9554966208074502
03/01/2022 00:40,1.1034950012652909
03/01/2022 01:00,1.2575408198342848
03/01/2022 01:20,1.4102303407384442
03/01/2022 01:40,1.5714230228721848
03/01/2022 02:00,1.7260400265824032
03/01/2022 02:20,1.871337691084571
03/01/2022 02:40,2.0032161940787274
03/01/2022 03:00,2.1107031284763993
03/01/2022 03:20,2.1829328181986445
03/01/2022 03:40,2.2237054244006917
03/01/2022 04:00,2.22084748104976
03/01/2022 04:20,2.1751347660588705
03/01/2022 04:40,2.0846543112054956
03/01/2022 05:00,1.9542650811817646
03/01/2022 05:20,1.789966507443842
03/01/2022 05:40,1.5988237625685844
03/01/2022 06:00,1.3960227228772164
03/01/2022 06:20,1.1919245910807954
03/01/2022 06:40,1.0043235528949692
03/01/2022 07:00,0.8386412527284347
03/01/2022 07:20,0.7113500934101868
03/01/2022 07:40,0.489379584504673
03/01/2022 08:00,0.45148127591129156
03/01/2022 08:20,0.4515278429515137
03/01/2022 08:40,0.48787625664814527
03/01/2022 09:00,0.551529728042295
03/01/2022 09:20,0.6331754025183933
03/01/2022 09:40,0.7159302718233672
03/01/2022 10:00,0.7932047528989518
03/01/2022 10:20,0.8584586769348526
03/01/2022 10:40,0.9058239991231689
03/01/2022 11:00,0.924479244413025
03/01/2022 11:20,0.9207791633129272
03/01/2022 11:40,0.8911964090465394
03/01/2022 12:00,0.8472767874472962
03/01/2022 12:20,0.7928228469819947
03/01/2022 12:40,0.74232209717845
03/01/2022 13:00,0.701373773644455
03/01/2022 13:20,0.68579833939635
03/01/2022 13:40,0.6947231520527947
03/01/2022 14:00,0.7370550432171684
03/01/2022 14:20,0.8115976668331752
03/01/2022 14:40,0.9168098096096299
03/01/2022 15:00,1.0422450328010215
03/01/2022 15:20,1.1801169110446224
03/01/2022 15:40,1.3172426216762543
03/01/2022 16:00,1.4497904732085418
03/01/2022 16:20,1.5547548319904478
03/01/2022 16:40,1.6316647536378326
03/01/2022 17:00,1.6662629788944547
03/01/2022 17:20,1.6514432262114715
03/01/2022 17:40,1.5891645230696105
03/01/2022 18:00,1.483584584237961
03/01/2022 18:20,1.329545716776871
03/01/2022 18:40,1.1423464575492859
03/01/2022 19:00,0.9330035187568664
03/01/2022 19:20,0.7195936427406235
03/01/2022 19:40,0.5072848258883369
03/01/2022 20:00,0.31198645900952243
03/01/2022 20:20,0.1454290141918297
03/01/2022 20:40,0.014063077218630218
03/01/2022 21:00,-0.0853253721340935
03/01/2022 21:20,-0.14103186085384978
03/01/2022 21:40,-0.16384505484788287
03/01/2022 22:00,-0.14707860706955034
03/01/2022 22:20,-0.10887743856486129
03/01/2022 22:40,-0.05209067648217201
03/01/2022 23:00,0.02060162468858681
03/01/2022 23:20,0.1088199307918434
03/01/2022 23:40,0.20322854796728512
04/01/2022 00:00,0.30488330546466214
04/01/2022 00:20,0.41445506381593933
04/01/2022 00:40,0.5302351255687653
04/01/2022 01:00,0.654055534195044
04/01/2022 01:20,0.782203243505661
04/01/2022 01:40,0.9249114953140107
04/01/2022 02:00,1.0780915274704819
04/01/2022 02:20,1.2350654920590365
04/01/2022 02:40,1.397674329726288
04/01/2022 03:00,1.5602354197891313
04/01/2022 03:20,1.7083934858787766
04/01/2022 03:40,1.8379904122186739
04/01/2022 04:00,1.9425848375024795
04/01/2022 04:20,2.0112365953921816
04/01/2022 04:40,2.032854139508873
04/01/2022 05:00,2.008726029675102
04/01/2022 05:20,1.939365202086746
04/01/2022 05:40,1.8196932144278108
04/01/2022 06:00,1.66244135851902
04/01/2022 06:20,1.4746451006480712
04/01/2022 06:40,1.2655776421810419
04/01/2022 07:00,1.0542424477560426
04/01/2022 07:20,0.8504238629642343
04/01/2022 07:40,1.0283325365947662
04/01/2022 08:00,0.8987685859097991
04/01/2022 08:20,0.810185658649649
04/01/2022 08:40,0.7676850985467102
04/01/2022 09:00,0.7745696632224335
04/01/2022 09:20,0.8288394153925416
04/01/2022 09:40,0.9204144463791137
04/01/2022 10:00,1.0403281331647705
04/01/2022 10:20,1.1723955821092438
04/01/2022 10:40,1.2988068164423616
04/01/2022 11:00,1.414669384760727
04/01/2022 11:20,1.5064923859803618
04/01/2022 11:40,1.5655609302990876
04/01/2022 12:00,1.583567624806267
04/01/2022 12:20,1.5726514408841132
04/01/2022 12:40,1.522816191637573
04/01/2022 13:00,1.4507320287736665
04/01/2022 13:20,1.3617441790376967
04/01/2022 13:40,1.2695832334975663
04/01/2022 14:00,1.1938936124395187
04/01/2022 14:20,1.1323409004030183
04/01/2022 14:40,1.1029638448952208
04/01/2022 15:00,1.1082356258746155
04/01/2022 15:20,1.1541065017072785
04/01/2022 15:40,1.2301019650554017
04/01/2022 16:00,1.3392175305311127
04/01/2022 16:20,1.4632531827668687
04/01/2022 16:40,1.5976686854609605
04/01/2022 17:00,1.7164767939679795
04/01/2022 17:20,1.8152789254671935
04/01/2022 17:40,1.8848084015142899
04/01/2022 18:00,1.9225543443638267
04/01/2022 18:20,1.9100305128647193
04/01/2022 18:40,1.8542721041378973
04/01/2022 19:00,1.751099423645691
04/01/2022 19:20,1.6186481781468507
04/01/2022 19:40,1.4445631274891664
04/01/2022 20:00,1.2547398599625152
04/01/2022 20:20,1.0557033781971468
04/01/2022 20:40,0.8594995187962219
04/01/2022 21:00,0.6779016848505829
04/01/2022 21:20,0.5242889552481201
04/01/2022 21:40,0.4040413830476929
04/01/2022 22:00,0.3280350945940674
04/01/2022 22:20,0.28999770869188235
04/01/2022 22:40,0.2900048341662262
04/01/2022 23:00,0.3233339003339538
04/01/2022 23:20,0.37577273369738157
04/01/2022 23:40,0.45096058561318053
05/01/2022 00:00,0.5269702117279145
05/01/2022 00:20,0.6154165194707397
05/01/2022 00:40,0.7065789382320663
05/01/2022 01:00,0.7994393321742738
05/01/2022 01:20,0.8920395913449967
05/01/2022 01:40,0.9995644009100495
05/01/2022 02:00,1.103327922073484
05/01/2022 02:20,1.221291557928173
05/01/2022 02:40,1.3516029360206527
05/01/2022 03:00,1.491929462887268
05/01/2022 03:20,1.6313195840236512
05/01/2022 03:40,1.7855593967153092
05/01/2022 04:00,1.9277893646493376
05/01/2022 04:20,2.057095325439705
05/01/2022 04:40,2.1645204305782624
05/01/2022 05:00,2.2370986896847533
05/01/2022 05:20,2.2700936483087766
05/01/2022 05:40,2.2537067912322843
05/01/2022 06:00,2.1953329507161485
05/01/2022 06:20,2.087415809382843
05/01/2022 06:40,1.949348081264595
05/01/2022 07:00,1.7685567194313203
05/01/2022 07:20,1.5775929747688142
05/01/2022 07:40,1.316496645627571
05/01/2022 08:00,1.0952175384201874
05/01/2022 08:20,0.8890154968255647
05/01/2022 08:40,0.713942341748236
05/01/2022 09:00,0.5847510670402374
05/01/2022 09:20,0.5117470476881241
05/01/2022 09:40,0.49740456857840576
05/01/2022 10:00,0.5441655085405426
05/01/2022 10:20,0.6450635647082061
05/01/2022 10:40,0.7826249036005539
05/01/2022 11:00,0.9522653383158464
05/01/2022 11:20,1.1338171501046677
05/01/2022 11:40,1.3051151946058617
05/01/2022 12:00,1.456716615895384
05/01/2022 12:20,1.5753271545369913
05/01/2022 12:40,1.6458358338339596
05/01/2022 13:00,1.6669307427713052
05/01/2022 13:20,1.6397074890397547
05/01/2022 13:40,1.5692231058738517
05/01/2022 14:00,1.467021499813446
05/01/2022 14:20,1.3432154547979795
05/01/2022 14:40,1.2171112564453659
05/01/2022 15:00,1.098872864498623
05/01/2022 15:20,1.0085165035483499
05/01/2022 15:40,0.9492953117666145
05/01/2022 16:00,0.9337737752391617
05/01/2022 16:20,0.9591990229313828
05/01/2022 16:40,1.0272282030927413
05/01/2022 17:00,1.1220887348894768
05/01/2022 17:20,1.2373177831673785
05/01/2022 17:40,1.3590115256570539
05/01/2022 18:00,1.474763849954793
05/01/2022 18:20,1.5689024849198951
05/01/2022 18:40,1.6279912632697582
05/01/2022 19:00,1.6465730901443785
05/01/2022 19:20,1.6187377428657075
05/01/2022 19:40,1.5379180089234545
05/01/2022 20:00,1.4187280630286714
05/01/2022 20:20,1.2626295856435603
05/01/2022 20:40,1.0827773925149635
05/01/2022 21:00,0.8876562460330232
05/01/2022 21:20,0.697554937715805
05/01/2022 21:40,0.5208866903337708
05/01/2022 22:00,0.37040301967431183
05/01/2022 22:20,0.2565000542674881
05/01/2022 22:40,0.18337954026898196
05/01/2022 23:00,0.15446352966608887
05/01/2022 23:20,0.15620048966117556
05/01/2022 23:40,0.19540798719414826
06/01/2022 00:00,0.2527220850425934
06/01/2022 00:20,0.3311549937461052
06/01/2022 00:40,0.4159771268343613
06/01/2022 01:00,0.49884064045303655
06/01/2022 01:20,0.5810554356165978
06/01/2022 01:40,0.664220239415692
